2017-12-16 03:23:20,719, DEBUG, Start RNN training master
2017-12-16 03:23:22,231, DEBUG, exp id, 0, Start RNN worker
2017-12-16 03:23:22,262, DEBUG, exp id, 1, Start RNN worker
2017-12-16 03:23:22,297, DEBUG, exp id, 2, Start RNN worker
2017-12-16 03:23:22,333, DEBUG, exp id, 3, Start RNN worker
2017-12-16 03:23:22,364, DEBUG, exp id, 4, Start RNN worker
2017-12-16 03:23:22,402, DEBUG, exp id, 5, Start RNN worker
2017-12-16 03:23:22,433, DEBUG, exp id, 6, Start RNN worker
2017-12-16 03:23:22,469, DEBUG, exp id, 7, Start RNN worker
2017-12-16 03:23:22,509, DEBUG, exp id, 8, Start RNN worker
2017-12-16 03:23:22,542, DEBUG, exp id, 9, Start RNN worker
2017-12-16 03:23:53,422, DEBUG, exp id, 7, Step, 1, Minibatch Loss, 2.83661, Training Accuracy, 0.35547
2017-12-16 06:15:20,216, DEBUG, exp id, 24, Step, 4650, Minibatch Loss, 0.05410, Training Accuracy, 0.99219
2017-12-16 06:15:20,580, DEBUG, exp id, 25, Step, 4050, Minibatch Loss, 0.02025, Training Accuracy, 1.00000
2017-12-16 06:15:21,631, DEBUG, exp id, 22, Step, 4050, Minibatch Loss, 0.02099, Training Accuracy, 0.99609
2017-12-16 06:15:24,447, DEBUG, exp id, 23, Step, 4050, Minibatch Loss, 0.01899, Training Accuracy, 0.99805
2017-12-16 06:15:25,674, DEBUG, exp id, 21, Step, 4650, Minibatch Loss, 0.03301, Training Accuracy, 0.99219
2017-12-16 06:15:27,427, DEBUG, exp id, 28, Step, 6650, Minibatch Loss, 0.00999, Training Accuracy, 1.00000
2017-12-16 06:15:28,632, DEBUG, exp id, 20, Step, 4050, Minibatch Loss, 0.07941, Training Accuracy, 0.98633
2017-12-16 06:15:31,726, DEBUG, exp id, 26, Step, 4050, Minibatch Loss, 0.02830, Training Accuracy, 0.99805
2017-12-16 06:15:34,020, DEBUG, exp id, 27, Step, 6750, Minibatch Loss, 0.01496, Training Accuracy, 1.00000
2017-12-16 06:15:40,354, DEBUG, exp id, 29, Step, 3950, Minibatch Loss, 0.03633, Training Accuracy, 0.99609
2017-12-16 06:15:44,040, DEBUG, exp id, 28, Step, 6700, Minibatch Loss, 0.00921, Training Accuracy, 1.00000
2017-12-16 06:15:44,338, DEBUG, exp id, 24, Step, 4700, Minibatch Loss, 0.01500, Training Accuracy, 1.00000
2017-12-16 06:15:47,924, DEBUG, exp id, 25, Step, 4100, Minibatch Loss, 0.01748, Training Accuracy, 0.99609
2017-12-16 06:15:49,074, DEBUG, exp id, 22, Step, 4100, Minibatch Loss, 0.01901, Training Accuracy, 1.00000
2017-12-16 06:15:49,497, DEBUG, exp id, 21, Step, 4700, Minibatch Loss, 0.01868, Training Accuracy, 1.00000
2017-12-16 06:15:50,493, DEBUG, exp id, 27, Step, 6800, Minibatch Loss, 0.01057, Training Accuracy, 1.00000
2017-12-16 06:15:51,955, DEBUG, exp id, 23, Step, 4100, Minibatch Loss, 0.01938, Training Accuracy, 1.00000
2017-12-16 06:15:56,321, DEBUG, exp id, 20, Step, 4100, Minibatch Loss, 0.05725, Training Accuracy, 0.99023
2017-12-16 06:15:59,074, DEBUG, exp id, 26, Step, 4100, Minibatch Loss, 0.01927, Training Accuracy, 1.00000
2017-12-16 06:16:00,843, DEBUG, exp id, 28, Step, 6750, Minibatch Loss, 0.00977, Training Accuracy, 1.00000
2017-12-16 06:16:07,002, DEBUG, exp id, 27, Step, 6850, Minibatch Loss, 0.01282, Training Accuracy, 1.00000
2017-12-16 06:16:08,293, DEBUG, exp id, 24, Step, 4750, Minibatch Loss, 0.01816, Training Accuracy, 1.00000
2017-12-16 06:16:08,975, DEBUG, exp id, 29, Step, 4000, Minibatch Loss, 0.03656, Training Accuracy, 0.99805
2017-12-16 06:16:13,412, DEBUG, exp id, 21, Step, 4750, Minibatch Loss, 0.01714, Training Accuracy, 1.00000
2017-12-16 06:16:15,430, DEBUG, exp id, 25, Step, 4150, Minibatch Loss, 0.02487, Training Accuracy, 0.99609
2017-12-16 06:16:16,504, DEBUG, exp id, 22, Step, 4150, Minibatch Loss, 0.01649, Training Accuracy, 1.00000
2017-12-16 06:16:17,597, DEBUG, exp id, 28, Step, 6800, Minibatch Loss, 0.02408, Training Accuracy, 0.99609
2017-12-16 06:16:19,215, DEBUG, exp id, 23, Step, 4150, Minibatch Loss, 0.01360, Training Accuracy, 1.00000
2017-12-16 06:16:23,517, DEBUG, exp id, 27, Step, 6900, Minibatch Loss, 0.00911, Training Accuracy, 1.00000
2017-12-16 06:16:23,705, DEBUG, exp id, 20, Step, 4150, Minibatch Loss, 0.06245, Training Accuracy, 0.99023
2017-12-16 06:16:26,731, DEBUG, exp id, 26, Step, 4150, Minibatch Loss, 0.13191, Training Accuracy, 0.96289
2017-12-16 06:16:32,327, DEBUG, exp id, 24, Step, 4800, Minibatch Loss, 0.01847, Training Accuracy, 1.00000
2017-12-16 06:16:34,229, DEBUG, exp id, 28, Step, 6850, Minibatch Loss, 0.01282, Training Accuracy, 1.00000
2017-12-16 06:16:37,179, DEBUG, exp id, 21, Step, 4800, Minibatch Loss, 0.02650, Training Accuracy, 1.00000
2017-12-16 06:16:37,483, DEBUG, exp id, 29, Step, 4050, Minibatch Loss, 0.02767, Training Accuracy, 0.99805
2017-12-16 06:16:40,147, DEBUG, exp id, 27, Step, 6950, Minibatch Loss, 0.01166, Training Accuracy, 1.00000
2017-12-16 06:16:42,822, DEBUG, exp id, 25, Step, 4200, Minibatch Loss, 0.02006, Training Accuracy, 1.00000
2017-12-16 06:16:43,898, DEBUG, exp id, 22, Step, 4200, Minibatch Loss, 0.02727, Training Accuracy, 1.00000
2017-12-16 06:16:46,615, DEBUG, exp id, 23, Step, 4200, Minibatch Loss, 0.02593, Training Accuracy, 0.99609
2017-12-16 06:16:50,979, DEBUG, exp id, 28, Step, 6900, Minibatch Loss, 0.01213, Training Accuracy, 1.00000
2017-12-16 06:16:51,075, DEBUG, exp id, 20, Step, 4200, Minibatch Loss, 0.05397, Training Accuracy, 0.99219
2017-12-16 06:16:54,417, DEBUG, exp id, 26, Step, 4200, Minibatch Loss, 0.01861, Training Accuracy, 1.00000
2017-12-16 06:16:56,485, DEBUG, exp id, 24, Step, 4850, Minibatch Loss, 0.01229, Training Accuracy, 1.00000
2017-12-16 06:16:56,680, DEBUG, exp id, 27, Step, 7000, Minibatch Loss, 0.00904, Training Accuracy, 1.00000
2017-12-16 06:17:01,354, DEBUG, exp id, 21, Step, 4850, Minibatch Loss, 0.03992, Training Accuracy, 0.99219
2017-12-16 06:17:05,929, DEBUG, exp id, 29, Step, 4100, Minibatch Loss, 0.03459, Training Accuracy, 0.99414
2017-12-16 06:17:07,776, DEBUG, exp id, 28, Step, 6950, Minibatch Loss, 0.01488, Training Accuracy, 1.00000
2017-12-16 06:17:10,126, DEBUG, exp id, 25, Step, 4250, Minibatch Loss, 0.01767, Training Accuracy, 1.00000
2017-12-16 06:17:11,205, DEBUG, exp id, 22, Step, 4250, Minibatch Loss, 0.02099, Training Accuracy, 1.00000
2017-12-16 06:17:13,174, DEBUG, exp id, 27, Step, 7050, Minibatch Loss, 0.02336, Training Accuracy, 0.99219
2017-12-16 06:17:14,059, DEBUG, exp id, 23, Step, 4250, Minibatch Loss, 0.01717, Training Accuracy, 1.00000
2017-12-16 06:17:18,428, DEBUG, exp id, 20, Step, 4250, Minibatch Loss, 0.06206, Training Accuracy, 0.98438
2017-12-16 06:17:20,403, DEBUG, exp id, 24, Step, 4900, Minibatch Loss, 0.01738, Training Accuracy, 1.00000
2017-12-16 06:17:21,736, DEBUG, exp id, 26, Step, 4250, Minibatch Loss, 0.01894, Training Accuracy, 1.00000
2017-12-16 06:17:24,554, DEBUG, exp id, 28, Step, 7000, Minibatch Loss, 0.00936, Training Accuracy, 1.00000
2017-12-16 06:17:25,176, DEBUG, exp id, 21, Step, 4900, Minibatch Loss, 0.01935, Training Accuracy, 1.00000
2017-12-16 06:17:29,800, DEBUG, exp id, 27, Step, 7100, Minibatch Loss, 0.01962, Training Accuracy, 1.00000
2017-12-16 06:17:34,592, DEBUG, exp id, 29, Step, 4150, Minibatch Loss, 0.02619, Training Accuracy, 1.00000
2017-12-16 06:17:37,543, DEBUG, exp id, 25, Step, 4300, Minibatch Loss, 0.02714, Training Accuracy, 0.99609
2017-12-16 06:17:38,636, DEBUG, exp id, 22, Step, 4300, Minibatch Loss, 0.01997, Training Accuracy, 1.00000
2017-12-16 06:17:41,313, DEBUG, exp id, 28, Step, 7050, Minibatch Loss, 0.01241, Training Accuracy, 1.00000
2017-12-16 06:17:41,528, DEBUG, exp id, 23, Step, 4300, Minibatch Loss, 0.01201, Training Accuracy, 1.00000
2017-12-16 06:17:44,130, DEBUG, exp id, 24, Step, 4950, Minibatch Loss, 0.00866, Training Accuracy, 1.00000
2017-12-16 06:17:45,806, DEBUG, exp id, 20, Step, 4300, Minibatch Loss, 0.06690, Training Accuracy, 0.98828
2017-12-16 06:17:46,616, DEBUG, exp id, 27, Step, 7150, Minibatch Loss, 0.00769, Training Accuracy, 1.00000
2017-12-16 06:17:48,884, DEBUG, exp id, 21, Step, 4950, Minibatch Loss, 0.02140, Training Accuracy, 1.00000
2017-12-16 06:17:49,206, DEBUG, exp id, 26, Step, 4300, Minibatch Loss, 0.01789, Training Accuracy, 1.00000
2017-12-16 06:17:57,921, DEBUG, exp id, 28, Step, 7100, Minibatch Loss, 0.00822, Training Accuracy, 1.00000
2017-12-16 06:18:02,987, DEBUG, exp id, 27, Step, 7200, Minibatch Loss, 0.00615, Training Accuracy, 1.00000
2017-12-16 06:18:03,193, DEBUG, exp id, 29, Step, 4200, Minibatch Loss, 0.02705, Training Accuracy, 1.00000
2017-12-16 06:18:04,916, DEBUG, exp id, 25, Step, 4350, Minibatch Loss, 0.01382, Training Accuracy, 1.00000
2017-12-16 06:18:06,051, DEBUG, exp id, 22, Step, 4350, Minibatch Loss, 0.01920, Training Accuracy, 1.00000
2017-12-16 06:18:08,222, DEBUG, exp id, 24, Step, 5000, Minibatch Loss, 0.01465, Training Accuracy, 1.00000
2017-12-16 06:18:08,975, DEBUG, exp id, 23, Step, 4350, Minibatch Loss, 0.01242, Training Accuracy, 1.00000
2017-12-16 06:18:12,796, DEBUG, exp id, 21, Step, 5000, Minibatch Loss, 0.02516, Training Accuracy, 1.00000
2017-12-16 06:18:13,333, DEBUG, exp id, 20, Step, 4350, Minibatch Loss, 0.09271, Training Accuracy, 0.98047
2017-12-16 06:18:14,626, DEBUG, exp id, 28, Step, 7150, Minibatch Loss, 0.00892, Training Accuracy, 1.00000
2017-12-16 06:18:16,632, DEBUG, exp id, 26, Step, 4350, Minibatch Loss, 0.02034, Training Accuracy, 0.99805
2017-12-16 06:18:19,499, DEBUG, exp id, 27, Step, 7250, Minibatch Loss, 0.00646, Training Accuracy, 1.00000
2017-12-16 06:18:31,232, DEBUG, exp id, 28, Step, 7200, Minibatch Loss, 0.00892, Training Accuracy, 1.00000
2017-12-16 06:18:31,649, DEBUG, exp id, 29, Step, 4250, Minibatch Loss, 0.03335, Training Accuracy, 0.99414
2017-12-16 06:18:32,174, DEBUG, exp id, 25, Step, 4400, Minibatch Loss, 0.02158, Training Accuracy, 1.00000
2017-12-16 06:18:32,286, DEBUG, exp id, 24, Step, 5050, Minibatch Loss, 0.01265, Training Accuracy, 1.00000
2017-12-16 06:18:33,253, DEBUG, exp id, 22, Step, 4400, Minibatch Loss, 0.01663, Training Accuracy, 1.00000
2017-12-16 06:18:35,876, DEBUG, exp id, 27, Step, 7300, Minibatch Loss, 0.01056, Training Accuracy, 1.00000
2017-12-16 06:18:36,489, DEBUG, exp id, 23, Step, 4400, Minibatch Loss, 0.01271, Training Accuracy, 1.00000
2017-12-16 06:18:36,577, DEBUG, exp id, 21, Step, 5050, Minibatch Loss, 0.01846, Training Accuracy, 1.00000
2017-12-16 06:18:40,885, DEBUG, exp id, 20, Step, 4400, Minibatch Loss, 0.06554, Training Accuracy, 0.99023
2017-12-16 06:18:44,174, DEBUG, exp id, 26, Step, 4400, Minibatch Loss, 0.02364, Training Accuracy, 0.99609
2017-12-16 06:18:48,094, DEBUG, exp id, 28, Step, 7250, Minibatch Loss, 0.00676, Training Accuracy, 1.00000
2017-12-16 06:18:52,521, DEBUG, exp id, 27, Step, 7350, Minibatch Loss, 0.00945, Training Accuracy, 1.00000
2017-12-16 06:18:55,974, DEBUG, exp id, 24, Step, 5100, Minibatch Loss, 0.01859, Training Accuracy, 1.00000
2017-12-16 06:18:59,476, DEBUG, exp id, 25, Step, 4450, Minibatch Loss, 0.01563, Training Accuracy, 0.99609
2017-12-16 06:19:00,288, DEBUG, exp id, 29, Step, 4300, Minibatch Loss, 0.02135, Training Accuracy, 1.00000
2017-12-16 06:19:00,295, DEBUG, exp id, 21, Step, 5100, Minibatch Loss, 0.02118, Training Accuracy, 1.00000
2017-12-16 06:19:00,597, DEBUG, exp id, 22, Step, 4450, Minibatch Loss, 0.01734, Training Accuracy, 1.00000
2017-12-16 06:19:03,962, DEBUG, exp id, 23, Step, 4450, Minibatch Loss, 0.01205, Training Accuracy, 1.00000
2017-12-16 06:19:04,908, DEBUG, exp id, 28, Step, 7300, Minibatch Loss, 0.01018, Training Accuracy, 1.00000
2017-12-16 06:19:08,298, DEBUG, exp id, 20, Step, 4450, Minibatch Loss, 0.08177, Training Accuracy, 0.98047
2017-12-16 06:19:09,210, DEBUG, exp id, 27, Step, 7400, Minibatch Loss, 0.01324, Training Accuracy, 1.00000
2017-12-16 06:19:11,653, DEBUG, exp id, 26, Step, 4450, Minibatch Loss, 0.01937, Training Accuracy, 0.99609
2017-12-16 06:19:19,906, DEBUG, exp id, 24, Step, 5150, Minibatch Loss, 0.02193, Training Accuracy, 1.00000
2017-12-16 06:19:21,685, DEBUG, exp id, 28, Step, 7350, Minibatch Loss, 0.00609, Training Accuracy, 1.00000
2017-12-16 06:19:24,217, DEBUG, exp id, 21, Step, 5150, Minibatch Loss, 0.02215, Training Accuracy, 1.00000
2017-12-16 06:19:25,786, DEBUG, exp id, 27, Step, 7450, Minibatch Loss, 0.01050, Training Accuracy, 1.00000
2017-12-16 06:19:26,876, DEBUG, exp id, 25, Step, 4500, Minibatch Loss, 0.05065, Training Accuracy, 0.98828
2017-12-16 06:19:28,002, DEBUG, exp id, 22, Step, 4500, Minibatch Loss, 0.01593, Training Accuracy, 1.00000
2017-12-16 06:19:28,929, DEBUG, exp id, 29, Step, 4350, Minibatch Loss, 0.02505, Training Accuracy, 1.00000
2017-12-16 06:19:31,336, DEBUG, exp id, 23, Step, 4500, Minibatch Loss, 0.01269, Training Accuracy, 1.00000
2017-12-16 06:19:35,822, DEBUG, exp id, 20, Step, 4500, Minibatch Loss, 0.06156, Training Accuracy, 0.99023
2017-12-16 06:19:38,380, DEBUG, exp id, 28, Step, 7400, Minibatch Loss, 0.01267, Training Accuracy, 1.00000
2017-12-16 06:19:39,178, DEBUG, exp id, 26, Step, 4500, Minibatch Loss, 0.01568, Training Accuracy, 1.00000
2017-12-16 06:19:42,280, DEBUG, exp id, 27, Step, 7500, Minibatch Loss, 0.00956, Training Accuracy, 1.00000
2017-12-16 06:19:43,974, DEBUG, exp id, 24, Step, 5200, Minibatch Loss, 0.01653, Training Accuracy, 1.00000
2017-12-16 06:19:48,316, DEBUG, exp id, 21, Step, 5200, Minibatch Loss, 0.02524, Training Accuracy, 1.00000
2017-12-16 06:19:54,374, DEBUG, exp id, 25, Step, 4550, Minibatch Loss, 0.03823, Training Accuracy, 0.99609
2017-12-16 06:19:55,248, DEBUG, exp id, 28, Step, 7450, Minibatch Loss, 0.00691, Training Accuracy, 1.00000
2017-12-16 06:19:55,445, DEBUG, exp id, 22, Step, 4550, Minibatch Loss, 0.02352, Training Accuracy, 1.00000
2017-12-16 06:19:57,518, DEBUG, exp id, 29, Step, 4400, Minibatch Loss, 0.02524, Training Accuracy, 0.99805
2017-12-16 06:19:58,695, DEBUG, exp id, 27, Step, 7550, Minibatch Loss, 0.00862, Training Accuracy, 1.00000
2017-12-16 06:19:58,914, DEBUG, exp id, 23, Step, 4550, Minibatch Loss, 0.01107, Training Accuracy, 1.00000
2017-12-16 06:20:03,502, DEBUG, exp id, 20, Step, 4550, Minibatch Loss, 0.06021, Training Accuracy, 0.99219
2017-12-16 06:20:06,795, DEBUG, exp id, 26, Step, 4550, Minibatch Loss, 0.01709, Training Accuracy, 1.00000
2017-12-16 06:20:07,948, DEBUG, exp id, 24, Step, 5250, Minibatch Loss, 0.01284, Training Accuracy, 1.00000
2017-12-16 06:20:11,939, DEBUG, exp id, 28, Step, 7500, Minibatch Loss, 0.00788, Training Accuracy, 1.00000
2017-12-16 06:20:12,118, DEBUG, exp id, 21, Step, 5250, Minibatch Loss, 0.02289, Training Accuracy, 1.00000
2017-12-16 06:20:15,021, DEBUG, exp id, 27, Step, 7600, Minibatch Loss, 0.00600, Training Accuracy, 1.00000
2017-12-16 06:20:21,777, DEBUG, exp id, 25, Step, 4600, Minibatch Loss, 0.02815, Training Accuracy, 0.99609
2017-12-16 06:20:22,797, DEBUG, exp id, 22, Step, 4600, Minibatch Loss, 0.01579, Training Accuracy, 1.00000
2017-12-16 06:20:26,033, DEBUG, exp id, 29, Step, 4450, Minibatch Loss, 0.02277, Training Accuracy, 1.00000
2017-12-16 06:20:26,641, DEBUG, exp id, 23, Step, 4600, Minibatch Loss, 0.01350, Training Accuracy, 1.00000
2017-12-16 06:20:28,718, DEBUG, exp id, 28, Step, 7550, Minibatch Loss, 0.00818, Training Accuracy, 1.00000
2017-12-16 06:20:31,134, DEBUG, exp id, 20, Step, 4600, Minibatch Loss, 0.05215, Training Accuracy, 0.99219
2017-12-16 06:20:31,597, DEBUG, exp id, 27, Step, 7650, Minibatch Loss, 0.01538, Training Accuracy, 1.00000
2017-12-16 06:20:32,000, DEBUG, exp id, 24, Step, 5300, Minibatch Loss, 0.01283, Training Accuracy, 1.00000
2017-12-16 06:20:34,411, DEBUG, exp id, 26, Step, 4600, Minibatch Loss, 0.01444, Training Accuracy, 1.00000
2017-12-16 06:20:36,353, DEBUG, exp id, 21, Step, 5300, Minibatch Loss, 0.01715, Training Accuracy, 1.00000
2017-12-16 06:20:45,573, DEBUG, exp id, 28, Step, 7600, Minibatch Loss, 0.00844, Training Accuracy, 1.00000
2017-12-16 06:20:48,143, DEBUG, exp id, 27, Step, 7700, Minibatch Loss, 0.01558, Training Accuracy, 1.00000
2017-12-16 06:20:49,204, DEBUG, exp id, 25, Step, 4650, Minibatch Loss, 0.02229, Training Accuracy, 1.00000
2017-12-16 06:20:50,323, DEBUG, exp id, 22, Step, 4650, Minibatch Loss, 0.01485, Training Accuracy, 1.00000
2017-12-16 06:20:54,213, DEBUG, exp id, 23, Step, 4650, Minibatch Loss, 0.00999, Training Accuracy, 1.00000
2017-12-16 06:20:54,348, DEBUG, exp id, 29, Step, 4500, Minibatch Loss, 0.01957, Training Accuracy, 1.00000
2017-12-16 06:20:55,939, DEBUG, exp id, 24, Step, 5350, Minibatch Loss, 0.00800, Training Accuracy, 1.00000
2017-12-16 06:20:58,650, DEBUG, exp id, 20, Step, 4650, Minibatch Loss, 0.05488, Training Accuracy, 0.99219
2017-12-16 06:21:00,220, DEBUG, exp id, 21, Step, 5350, Minibatch Loss, 0.01354, Training Accuracy, 1.00000
2017-12-16 06:21:01,974, DEBUG, exp id, 26, Step, 4650, Minibatch Loss, 0.01608, Training Accuracy, 1.00000
2017-12-16 06:21:02,391, DEBUG, exp id, 28, Step, 7650, Minibatch Loss, 0.00799, Training Accuracy, 1.00000
2017-12-16 06:21:04,775, DEBUG, exp id, 27, Step, 7750, Minibatch Loss, 0.00683, Training Accuracy, 1.00000
2017-12-16 06:21:16,637, DEBUG, exp id, 25, Step, 4700, Minibatch Loss, 0.02228, Training Accuracy, 1.00000
2017-12-16 06:21:17,709, DEBUG, exp id, 22, Step, 4700, Minibatch Loss, 0.01276, Training Accuracy, 1.00000
2017-12-16 06:21:19,088, DEBUG, exp id, 28, Step, 7700, Minibatch Loss, 0.00638, Training Accuracy, 1.00000
2017-12-16 06:21:19,776, DEBUG, exp id, 24, Step, 5400, Minibatch Loss, 0.01180, Training Accuracy, 1.00000
2017-12-16 06:21:21,379, DEBUG, exp id, 27, Step, 7800, Minibatch Loss, 0.00945, Training Accuracy, 1.00000
2017-12-16 06:21:21,794, DEBUG, exp id, 23, Step, 4700, Minibatch Loss, 0.01179, Training Accuracy, 1.00000
2017-12-16 06:21:22,900, DEBUG, exp id, 29, Step, 4550, Minibatch Loss, 0.02176, Training Accuracy, 1.00000
2017-12-16 06:21:24,022, DEBUG, exp id, 21, Step, 5400, Minibatch Loss, 0.01348, Training Accuracy, 1.00000
2017-12-16 06:21:26,197, DEBUG, exp id, 20, Step, 4700, Minibatch Loss, 0.07984, Training Accuracy, 0.97852
2017-12-16 06:21:29,507, DEBUG, exp id, 26, Step, 4700, Minibatch Loss, 0.01536, Training Accuracy, 1.00000
2017-12-16 06:21:35,776, DEBUG, exp id, 28, Step, 7750, Minibatch Loss, 0.00690, Training Accuracy, 1.00000
2017-12-16 06:21:37,702, DEBUG, exp id, 27, Step, 7850, Minibatch Loss, 0.00463, Training Accuracy, 1.00000
2017-12-16 06:21:43,964, DEBUG, exp id, 24, Step, 5450, Minibatch Loss, 0.32050, Training Accuracy, 0.91406
2017-12-16 06:21:44,174, DEBUG, exp id, 25, Step, 4750, Minibatch Loss, 0.02388, Training Accuracy, 0.99609
2017-12-16 06:21:45,277, DEBUG, exp id, 22, Step, 4750, Minibatch Loss, 0.01255, Training Accuracy, 1.00000
2017-12-16 06:21:48,020, DEBUG, exp id, 21, Step, 5450, Minibatch Loss, 0.04278, Training Accuracy, 0.99219
2017-12-16 06:21:49,246, DEBUG, exp id, 23, Step, 4750, Minibatch Loss, 0.01018, Training Accuracy, 1.00000
2017-12-16 06:21:51,300, DEBUG, exp id, 29, Step, 4600, Minibatch Loss, 0.03095, Training Accuracy, 0.99609
2017-12-16 06:21:52,674, DEBUG, exp id, 28, Step, 7800, Minibatch Loss, 0.00783, Training Accuracy, 1.00000
2017-12-16 06:21:53,637, DEBUG, exp id, 20, Step, 4750, Minibatch Loss, 0.05690, Training Accuracy, 0.98828
2017-12-16 06:21:54,287, DEBUG, exp id, 27, Step, 7900, Minibatch Loss, 0.00839, Training Accuracy, 1.00000
2017-12-16 06:21:57,026, DEBUG, exp id, 26, Step, 4750, Minibatch Loss, 0.03035, Training Accuracy, 1.00000
2017-12-16 06:22:08,001, DEBUG, exp id, 24, Step, 5500, Minibatch Loss, 0.02004, Training Accuracy, 1.00000
2017-12-16 06:22:09,514, DEBUG, exp id, 28, Step, 7850, Minibatch Loss, 0.01017, Training Accuracy, 1.00000
2017-12-16 06:22:10,818, DEBUG, exp id, 27, Step, 7950, Minibatch Loss, 0.01034, Training Accuracy, 1.00000
2017-12-16 06:22:11,590, DEBUG, exp id, 25, Step, 4800, Minibatch Loss, 0.01679, Training Accuracy, 1.00000
2017-12-16 06:22:11,908, DEBUG, exp id, 21, Step, 5500, Minibatch Loss, 0.01274, Training Accuracy, 1.00000
2017-12-16 06:22:12,676, DEBUG, exp id, 22, Step, 4800, Minibatch Loss, 0.01425, Training Accuracy, 1.00000
2017-12-16 06:22:16,659, DEBUG, exp id, 23, Step, 4800, Minibatch Loss, 0.01193, Training Accuracy, 1.00000
2017-12-16 06:22:19,914, DEBUG, exp id, 29, Step, 4650, Minibatch Loss, 0.02643, Training Accuracy, 0.99805
2017-12-16 06:22:21,042, DEBUG, exp id, 20, Step, 4800, Minibatch Loss, 0.04742, Training Accuracy, 1.00000
2017-12-16 06:22:24,352, DEBUG, exp id, 26, Step, 4800, Minibatch Loss, 0.02539, Training Accuracy, 0.99805
2017-12-16 06:22:26,377, DEBUG, exp id, 28, Step, 7900, Minibatch Loss, 0.00578, Training Accuracy, 1.00000
2017-12-16 06:22:27,321, DEBUG, exp id, 27, Step, 8000, Minibatch Loss, 0.01045, Training Accuracy, 1.00000
2017-12-16 06:22:32,154, DEBUG, exp id, 24, Step, 5550, Minibatch Loss, 0.02823, Training Accuracy, 1.00000
2017-12-16 06:22:35,985, DEBUG, exp id, 21, Step, 5550, Minibatch Loss, 0.01565, Training Accuracy, 1.00000
2017-12-16 06:22:39,089, DEBUG, exp id, 25, Step, 4850, Minibatch Loss, 0.01316, Training Accuracy, 1.00000
2017-12-16 06:22:40,182, DEBUG, exp id, 22, Step, 4850, Minibatch Loss, 0.01711, Training Accuracy, 1.00000
2017-12-16 06:22:43,210, DEBUG, exp id, 28, Step, 7950, Minibatch Loss, 0.00632, Training Accuracy, 1.00000
2017-12-16 06:22:43,904, DEBUG, exp id, 27, Step, 8050, Minibatch Loss, 0.00513, Training Accuracy, 1.00000
2017-12-16 06:22:44,122, DEBUG, exp id, 23, Step, 4850, Minibatch Loss, 0.01147, Training Accuracy, 1.00000
2017-12-16 06:22:48,232, DEBUG, exp id, 29, Step, 4700, Minibatch Loss, 0.01939, Training Accuracy, 1.00000
2017-12-16 06:22:48,528, DEBUG, exp id, 20, Step, 4850, Minibatch Loss, 0.03563, Training Accuracy, 0.99805
2017-12-16 06:22:51,846, DEBUG, exp id, 26, Step, 4850, Minibatch Loss, 0.02192, Training Accuracy, 0.99805
2017-12-16 06:22:56,042, DEBUG, exp id, 24, Step, 5600, Minibatch Loss, 0.01986, Training Accuracy, 1.00000
2017-12-16 06:22:59,981, DEBUG, exp id, 28, Step, 8000, Minibatch Loss, 0.00763, Training Accuracy, 1.00000
2017-12-16 06:22:59,992, DEBUG, exp id, 21, Step, 5600, Minibatch Loss, 0.02092, Training Accuracy, 1.00000
2017-12-16 06:23:00,594, DEBUG, exp id, 27, Step, 8100, Minibatch Loss, 0.01138, Training Accuracy, 1.00000
2017-12-16 06:23:06,692, DEBUG, exp id, 25, Step, 4900, Minibatch Loss, 0.01998, Training Accuracy, 1.00000
2017-12-16 06:23:07,823, DEBUG, exp id, 22, Step, 4900, Minibatch Loss, 0.01174, Training Accuracy, 1.00000
2017-12-16 06:23:11,748, DEBUG, exp id, 23, Step, 4900, Minibatch Loss, 0.00836, Training Accuracy, 1.00000
2017-12-16 06:23:16,156, DEBUG, exp id, 20, Step, 4900, Minibatch Loss, 0.05532, Training Accuracy, 0.98633
2017-12-16 06:23:16,637, DEBUG, exp id, 29, Step, 4750, Minibatch Loss, 0.02470, Training Accuracy, 0.99609
2017-12-16 06:23:16,849, DEBUG, exp id, 28, Step, 8050, Minibatch Loss, 0.00619, Training Accuracy, 1.00000
2017-12-16 06:23:17,117, DEBUG, exp id, 27, Step, 8150, Minibatch Loss, 0.02099, Training Accuracy, 0.99219
2017-12-16 06:23:19,505, DEBUG, exp id, 26, Step, 4900, Minibatch Loss, 0.02049, Training Accuracy, 0.99805
2017-12-16 06:23:19,803, DEBUG, exp id, 24, Step, 5650, Minibatch Loss, 0.11268, Training Accuracy, 0.95312
2017-12-16 06:23:23,615, DEBUG, exp id, 21, Step, 5650, Minibatch Loss, 0.02356, Training Accuracy, 1.00000
2017-12-16 06:23:33,615, DEBUG, exp id, 27, Step, 8200, Minibatch Loss, 0.01060, Training Accuracy, 1.00000
2017-12-16 06:23:33,616, DEBUG, exp id, 28, Step, 8100, Minibatch Loss, 0.00593, Training Accuracy, 1.00000
2017-12-16 06:23:34,282, DEBUG, exp id, 25, Step, 4950, Minibatch Loss, 0.01759, Training Accuracy, 1.00000
2017-12-16 06:23:35,382, DEBUG, exp id, 22, Step, 4950, Minibatch Loss, 0.01541, Training Accuracy, 1.00000
